customer_id,churn_probability,churn_prediction,risk_level,threshold,customer_value,customer_value_tier,retention_priority_score,segment,main_reason,recommended_action,priority
CUST_2583,0.0006508416214972865,0,Low,0.3292908351136531,66.945,Low,9,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_2584,6.528602984851878e-05,0,Low,0.3292908351136531,901.53,High,12,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2585,7.789492053979694e-06,0,Low,0.3292908351136531,1516.08,High,21,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2586,0.00015749676270573627,0,Low,0.3292908351136531,308.84,Medium,4,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2587,0.9988860552867611,1,High,0.3292908351136531,230.75,Medium,73,Price-Sensitive / Low-Value Users,Complaint recorded; High failed call rate; Inactive or higher-risk customer status,Personalized retention offer,P2
CUST_2588,3.2860705464350715e-05,0,Low,0.3292908351136531,1082.43,High,23,High-Value Loyal Customers,High failed call rate,No immediate action,P4
CUST_2589,5.5510339454894805e-05,0,Low,0.3292908351136531,974.88,High,22,High-Value Loyal Customers,High failed call rate,No immediate action,P4
CUST_2590,0.0008483215159787063,0,Low,0.3292908351136531,124.92,Low,10,Low Engagement Customers,High failed call rate,No immediate action,P4
CUST_2591,0.006572779375579279,0,Low,0.3292908351136531,217.84,Medium,11,Price-Sensitive / Low-Value Users,High failed call rate; Inactive or higher-risk customer status,No immediate action,P4
CUST_2592,0.009423200513962868,0,Low,0.3292908351136531,166.4,Medium,11,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Inactive or higher-risk customer status,No immediate action,P4
CUST_2593,0.0009422848844953686,0,Low,0.3292908351136531,309.51,Medium,12,Price-Sensitive / Low-Value Users,High failed call rate,No immediate action,P4
CUST_2594,5.470695336345377e-05,0,Low,0.3292908351136531,312.28,Medium,4,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2595,0.00011956932823342054,0,Low,0.3292908351136531,329.68,Medium,13,Low Engagement Customers,High failed call rate,No immediate action,P4
CUST_2596,2.2244555279845954e-05,0,Low,0.3292908351136531,843.975,High,12,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2597,6.656857897217514e-05,0,Low,0.3292908351136531,301.875,Medium,4,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2598,0.00013566681255666185,0,Low,0.3292908351136531,388.76,Medium,13,Low Engagement Customers,High failed call rate,No immediate action,P4
CUST_2599,0.0001612928287636846,0,Low,0.3292908351136531,1186.04,High,24,High-Value Loyal Customers,High failed call rate,No immediate action,P4
CUST_2600,0.9994802822049574,1,High,0.3292908351136531,209.12,Medium,73,Price-Sensitive / Low-Value Users,Complaint recorded; High failed call rate,Personalized retention offer,P2
CUST_2601,8.328100695995716e-05,0,Low,0.3292908351136531,193.68,Medium,3,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2602,0.0076617883410188565,0,Low,0.3292908351136531,40.44,Low,9,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_2603,2.4440973856346825e-05,0,Low,0.3292908351136531,1468.56,High,28,High-Value Loyal Customers,High failed call rate,No immediate action,P4
CUST_2604,0.00011409702035833193,0,Low,0.3292908351136531,256.575,Medium,4,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2605,1.8667524977851226e-05,0,Low,0.3292908351136531,128.34,Low,2,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2606,9.375627468011508e-05,0,Low,0.3292908351136531,214.32,Medium,3,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2607,6.489135352040596e-05,0,Low,0.3292908351136531,1168.0,High,16,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2608,1.3338296356491392e-05,0,Low,0.3292908351136531,877.48,High,12,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2609,2.236839750654003e-05,0,Low,0.3292908351136531,573.72,High,8,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2610,9.42555865267213e-06,0,Low,0.3292908351136531,199.96,Medium,3,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2611,0.0013060370578216612,0,Low,0.3292908351136531,256.56,Medium,4,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2612,0.000979342696130518,0,Low,0.3292908351136531,107.72,Low,10,Low Engagement Customers,High failed call rate; Low customer value; Inactive or higher-risk customer status,No immediate action,P4
CUST_2613,3.40393890838379e-05,0,Low,0.3292908351136531,762.64,High,11,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2614,5.755854085808023e-06,0,Low,0.3292908351136531,1988.92,High,36,High-Value Loyal Customers,High failed call rate; Low usage frequency,No immediate action,P4
CUST_2615,6.899577202815728e-05,0,Low,0.3292908351136531,1303.56,High,18,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2616,1.2755817507134767e-05,0,Low,0.3292908351136531,939.48,High,13,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2617,0.042737583222963046,0,Low,0.3292908351136531,58.05,Low,11,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_2618,0.008634764654515873,0,Low,0.3292908351136531,45.0,Low,9,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_2619,0.9912229146855136,1,High,0.3292908351136531,45.495,Low,58,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,Automated SMS/email campaign,P3
CUST_2620,1.5186062957466595e-05,0,Low,0.3292908351136531,1773.44,High,25,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2621,4.970462011287089e-05,0,Low,0.3292908351136531,300.5,Medium,4,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2622,4.1588965734928064e-05,0,Low,0.3292908351136531,715.23,High,10,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2623,0.9995235057976403,1,High,0.3292908351136531,56.12,Low,59,Price-Sensitive / Low-Value Users,High failed call rate; Low usage duration; Low customer value,Automated SMS/email campaign,P3
CUST_2624,5.6029260526226326e-05,0,Low,0.3292908351136531,163.935,Medium,10,Stable Low-Risk Customers,High failed call rate,No immediate action,P4
CUST_2625,0.9938533876691805,1,High,0.3292908351136531,306.765,Medium,54,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,Personalized retention offer,P3
CUST_2626,8.076217774929762e-05,0,Low,0.3292908351136531,130.52,Low,10,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency,No immediate action,P4
CUST_2627,0.998714964975399,1,High,0.3292908351136531,137.28,Low,60,Price-Sensitive / Low-Value Users,High failed call rate; Inactive or higher-risk customer status,Automated SMS/email campaign,P2
CUST_2628,0.997461822975918,1,High,0.3292908351136531,160.52,Medium,60,Low Engagement Customers,High failed call rate; Inactive or higher-risk customer status,Personalized retention offer,P2
CUST_2629,0.9998352048809058,1,High,0.3292908351136531,40.44,Low,71,Price-Sensitive / Low-Value Users,Complaint recorded; High failed call rate; Low usage frequency,Automated SMS/email campaign,P2
CUST_2630,0.0009713659080740209,0,Low,0.3292908351136531,52.35,Low,9,Low Engagement Customers,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_2631,1.8696248460328705e-05,0,Low,0.3292908351136531,109.245,Low,2,Low Engagement Customers,Low customer value,No immediate action,P4
CUST_2632,0.996272295734875,1,High,0.3292908351136531,25.275,Low,58,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,Automated SMS/email campaign,P3
CUST_2633,0.008556911172665943,0,Low,0.3292908351136531,15.165,Low,9,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_2634,5.1305132510177524e-05,0,Low,0.3292908351136531,752.13,High,10,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2635,7.107084183785372e-06,0,Low,0.3292908351136531,1299.28,High,18,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2636,1.543858737239517e-05,0,Low,0.3292908351136531,168.04,Medium,2,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2637,0.00305868300281987,0,Low,0.3292908351136531,152.4,Medium,2,Low Engagement Customers,Low usage duration; Inactive or higher-risk customer status,No immediate action,P4
CUST_2638,0.00015139235537315595,0,Low,0.3292908351136531,838.53,High,12,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2639,2.4891635751584843e-05,0,Low,0.3292908351136531,758.08,High,11,High-Value Loyal Customers,Low usage duration,No immediate action,P4
CUST_2640,0.0010025676947809082,0,Low,0.3292908351136531,72.7,Low,1,Low Engagement Customers,Low usage duration; Low customer value,No immediate action,P4
CUST_2641,0.007976607637378272,0,Low,0.3292908351136531,45.04,Low,9,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_2642,0.047791907984005566,0,Low,0.3292908351136531,25.275,Low,11,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_2643,0.0016630063534410304,0,Low,0.3292908351136531,74.61,Low,9,Price-Sensitive / Low-Value Users,High failed call rate; Low usage duration; Low customer value,No immediate action,P4
CUST_2644,8.371958645442994e-05,0,Low,0.3292908351136531,147.48,Low,2,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2645,0.0006408549515011677,0,Low,0.3292908351136531,126.99,Low,10,Low Engagement Customers,High failed call rate; Low usage frequency,No immediate action,P4
CUST_2646,2.9003347787341183e-05,0,Low,0.3292908351136531,600.075,High,8,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2647,6.109417042452688e-05,0,Low,0.3292908351136531,220.575,Medium,3,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2648,0.0017593287818319697,0,Low,0.3292908351136531,171.96,Medium,10,Low Engagement Customers,High failed call rate,No immediate action,P4
CUST_2649,5.131696877344508e-06,0,Low,0.3292908351136531,969.24,High,13,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2650,0.9998979689873407,1,High,0.3292908351136531,76.32,Low,71,Price-Sensitive / Low-Value Users,Complaint recorded; High failed call rate; Low usage frequency,Automated SMS/email campaign,P2
CUST_2651,0.0008797960363121172,0,Low,0.3292908351136531,370.92,Medium,5,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2652,0.01063947099012653,0,Low,0.3292908351136531,214.2,Medium,11,Price-Sensitive / Low-Value Users,High failed call rate; Low usage frequency; Low usage duration,No immediate action,P4
CUST_2653,1.5435802584816386e-05,0,Low,0.3292908351136531,1709.8,High,32,High-Value Loyal Customers,High failed call rate,No immediate action,P4
CUST_2654,1.3261128852598471e-05,0,Low,0.3292908351136531,478.28,High,15,Low Engagement Customers,High failed call rate,No immediate action,P4
CUST_2655,2.3954252696353166e-05,0,Low,0.3292908351136531,314.235,Medium,4,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2656,0.00011501872651969472,0,Low,0.3292908351136531,455.56,High,6,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2657,1.1651536000491706e-05,0,Low,0.3292908351136531,880.775,High,12,High-Value Loyal Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2658,6.801655599779238e-06,0,Low,0.3292908351136531,1118.72,High,16,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2659,1.4485321615715838e-05,0,Low,0.3292908351136531,730.96,High,10,Stable Low-Risk Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2660,6.516308025553744e-05,0,Low,0.3292908351136531,228.25,Medium,3,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2661,5.6350943283907264e-05,0,Low,0.3292908351136531,441.8,Medium,6,Low Engagement Customers,Model detected elevated churn risk based on customer behavior,No immediate action,P4
CUST_2662,0.0021654095891706147,0,Low,0.3292908351136531,185.6,Medium,23,Price-Sensitive / Low-Value Users,Complaint recorded; High failed call rate; Inactive or higher-risk customer status,No immediate action,P4
